a.|kuiv|kuiv, -an, -ad|сухой, засушливый, сушёный; сухо|kuiva|kuivat suon’ed (KTK)|сухожилия|jänteet|kuiv puu (IL)|сухое дерево, сухостой|kelopuu|||
v.|kuivada|kuiv/da ~ kuiv/ada, -ab, -ii (IL)|сохнуть, высохнуть, просохнуть, засыхать|kuivaa, kuivua|hüö kuivdaze (KTK)|они высохнут|ne (he) kuivuvat||||||
v.|kuivahtuda|kuivahtu/da, -b, -i|подсыхать|kuivahtaa|||||||||
adv.|kuivaks|kuivaks|насухо|kuivaksi|||||||||
a.|kuivanu|kuivnu, -den, -t|засохший, высохший|kuivunut|||||||||
v.|kuivattada|kuiva/tada, -tab, -t’ ~ -t’ii|сушить, осушать, высушить, засушить|kuivattaa|||||||||
s.|kuivatuz|kuivatu/z, -sen, -st|засуха|kuivatus, kuivuus|||||||||
s.|kukl|kukl, -an, -ad|кукла|nukke|||||||||
s.|kukšin|kukšin, -an, -ad|кувшин|ruukku|||||||||
s.|kukuruz|kukuruz, -an, -ad|кукуруза|maissi|||||||||
s.|kul’k|kul’k, -an, -ad|кулёк|paperipussi|||||||||
s.|kulak|kulak, -an, -ad|кулак, фига|nyrkki|||||||||
s.|külbendkoht|kül’bunt/koht (IL)|пляж|kylpyranta|||||||||
v.|külböittada|(Pal) kül’büü/tada, -tab, -t’ ~ -t’ii|искупать|kylvettää|||||||||
a. yhd.|kuldankarvaine|kuldan/karvaan’e|золотистый|kullanvärinen|||||||||
s.|külg|kül’g, -en, -ed|ребро, бок|kylki|||||||||
s.|kulinarij|kul’inar’ij, -an, -ad|кулинария|ruoanlaitto|||||||||
a.|külläine|kül’l’ä/än’e, -äžen, -št|упитанный|kylläinen|||||||||
adv.|külläl|kül’l’äl|досыта, щедро, вдоволь|kyllin, kyllikseen|magata kül’l’äl (IL)|выспаться|nukkua kyllikseen||||||
s.|kulm|kuum, -an, -ad|бровь|silmäkulma, kulmakarva|kuumad|брови|silmäkulmat||||||
a.|külmänu|kül’mnu, -den, -t|мёрзлый, озябший, окоченелый|jäätynyt|||||||||
v.|külmähtada|kül’meht/uda, -ub, -ui (KTK)|застывать, коченеть|jäätyä|kül’mehtutaze|коченеют|jäädytään||||||
v.|külmättada|kül’mä/tada, -tab, -t’ ~ -t’ii|застудить, остудить, замораживать, заморозить, обморозить|jäähdyttää|||||||||
s.|kulon|kulon, -an, -ad|кулон|kaulakoru|||||||||
v.|kuluttada|kulu/tada, -tab, -t’ ~ -t’ii|трепать|kuluttaa|äjäl kulutada|изнашивать|kuluttaa kovin||||||
v. mom.|kumaita|kumaa/ta, -dab, -ž ~ -žii|выливать, вылить, опрокидывать, изливать|kaataa|||||||||
v. refl.|kumardeltakse|kumarde/l’dakse, -l’eze, -l’iihe(ze)|кланяться|kumarrella|||||||||
s.|kumarduz|kumardu/z, -sen, -st|поклон|kumarrus|||||||||
adv.|kumm|kumm|смешно, удивительно|ihmeellistä, naurattavaa|||||||||
s.|kumpas|kompas, -an, -ad|компас|kompassi|||||||||
s.|künäbruz|kün’ämbru/z ~ kün’ämbrü/z, -st, -sen|локоть|kyynärpää|||||||||
s.|kündäj|kündaj ~ (Pal) kindaj, -an, -ad|пахарь|kyntäjä|||||||||
s.|kündämine|kündmi/in’e ~ kümmi/in’e, -ižen, -št|пахота, распашка|kyntäminen, kyntö|||||||||
s. mon.|künded|kün/ded, -d’žiin, -d’žiid|ногти, когти|kynnet|||||||||
s|kündüz|kündu/z, -sen, -st|порог|kynnys|||||||||
s.|kündž|kün/d’ž, -den, -t|ноготь, коготь|kynsi|||||||||
adv. yhd.|iele-kunne|iel’e/kune|некуда|ei minnekään, ei mihinkään|||||||||
adv. yhd.|kunnesai|kune/saa|докуда|minne saakka, mihin asti|||||||||
v.|küntä|künta, kündab, künd’ž ~ künd’žii|пахать, распахать|kyntää|||||||||
s.|kunut|kunut, -an, -ad|кнут|piiska|||||||||
a.|kuolematoi|kuol’emat/uu, -oman, -omad|бессмертный|kuolematon|||||||||
s.|kuolend|kuol’end, -an, -ad|гибель, смерть|kuolema|nagr kuol’endaha saa (IL)|смех до смерти, умора|nauru kuolemaan asti, kovin naurattava asia||||||
v.|kuoletoittada|kuol’etuu/tta, -tab, -t’ ~ -t’ii|заморить|kuolettaa|n’äl’gaha kuol’etuutta|заморить голодом|kuolettaa nälkään||||||
s. mon.|kuored|kuored, kuor'iin, kuor'iid|шелуха|kuoret|||||||||
v.|kuorzuda|kuorsta, kuorzub, kuorzui|храпеть|kuorsua, kuorsata|||||||||
s.|kuorzund|kuorzund, -an, -ad|храп|kuorsunta, kuorsaaminen|||||||||
s.|kuožal’|kuož/al’, -l'in, kuožal’t|прялка|kuoseli, kehräpuu|||||||||
s.|kupalnik|kupal’n’ik, -an, -ad|купальник|uimapuku|||||||||
s.|kupc|kupc, -an, -ad|купец|kauppias|||||||||
s.|kupeh|kupe, -n, -d |купе|kupee|||||||||
v.|kupeteltakse|kupete/l’dakse, -l’eze, -l’iihe(ze)|чесаться|kutista|||||||||
v.|kupettada|kupe/tada, -tab, -t’ ~ -t’ii|чесать|kutittaa|||||||||
s.|kupetuz|kupetu/z, -sen, -st|чесотка|syyhy|||||||||
s.|kupk|kupk, -an, -ad|кубок|pokaali|||||||||
s. mon.|kurantad|kurant/ad, -uun, -uud|куранты|tornikello|||||||||
s.|kurder|kurjer, -an, -ad|курьер|kuriiri|||||||||
s. dem.|kurkuine|(Pal) kurk/uun’e, -uužen, -ušt|горлышко|pullonkaula, pullonsuu|||||||||
s.|kurs|kurs, -an, -ad|курс|kurssi|||||||||
s. mon.|kursad|kurs/ad, -iin, -iid|курсы|kurssit|miä kävüin kursiil'e (KTK)|я ходил на курсы|minä kävin kursseilla||||||
s.|kurtk|kurtk, -an, -ad|куртка|takki|||||||||
s.|kušetk|kušetk, -an, -ad|кушетка|sohva|||||||||
s.|kut’kutez|kut’kutu/z, -sen, -st|щекотка|kutkutus, kutittaminen|||||||||
v.|kütkida|kütta ~ küttä (LMS 183), kütkib, kütkii|полоть, выполоть|kitkeä|kütkin (LMS 183)|я выполю|kitken||||||
v.|kütkimine|kütkemi/in’e, -ižen, -št (IL)|прополка|kitkeminen|||||||||
adv.|kuudei|kuudei|вшестером, шестеро|kuusin|||||||||
a.|kuuhine|kuuhi/in’e, -ižen, -št|месячный|kuukautinen|||||||||
adv.|küükištunu|kükuštunu (OF)|на корточках|kyykistyneenä|sihe i kuol' kükuštunu (OF)|там и умер сидя на корточках|siihen kuolikin kyykistyneenä||||||
v.|küükištuda|kükuštu/da (OF) ~ küküštu/da (IL), -b, -i|приседать, присесть, садиться на корточки |kyykistyä|||||||||
a.|kuulematoi|kuul’emat/uu, -oman, -omad|непослушный, озорник|tottelematon|||||||||
s.|kuulend|kuul’end, -an, -ad|слух|kuuleminen, kuulo|heitta kuul’end|оглохнуть|||||||
a.|kuuluž|kuuluž, -an, -ad|знаменитый|kuuluisa|||||||||
a.|kuundelematoi|kuundel’mat/uu, -oman, -omad|непослушный|tottelematon|||||||||
a.|kuundelij|kuundel’ij, -an, -ad|послушный|tottelevainen|||||||||
a.|kuurij|kuur’ij, -an, -ad|курящий|tupakoiva|iel’e kuur’ij|не курящий|ei ole tupakoiva||||||
s.|kuurij|kuur’ij, -an, -ad|курильщик|tupakkamies|||||||||
s.|kuurind|kuur’ind, -an, -ad|курение|tupakointi|||||||||
s.|kuurort|kurort, -an, -ad|курорт|kylpylä|||||||||
num. yhd.|kuuz’kümment|kuus’/küment|шестьдесят|kuusikymmentä|||||||||
num. yhd.|kuuz’sadad|kuus’/sadad|шестьсот|kuusisata|||||||||
num. yhd.|kuuz’tošt|kuus’/tošt|шестнадцать|kuusitoista|||||||||
s.|kuva|kuva, -n, -d|колодка|lesti|||||||||
s.|küzeluz|küzel’u/z, -sen, -st|опрос; допрос|kysely; kuulustelu|||||||||
s.|kuzi|ku/z’i, -zen, -st|моча|kusi|||||||||
s.|kuzov|kuzov, -an, -ad|кузов|kori|||||||||
s.|küzünd|küz’ünd~ (Pal) küz’ind, -an, -ad|вопрос; спрос; запрос; просьба|kysymys; kysyntä; tiedustelu; pyyntö|||||||||
s.|kvalifikacij|kval’ifikacij, -an, -ad|квалификация|kvalifikaatio|||||||||
s.|kvartal|kvartal, -an, -ad|квартал|kvartaali|||||||||
s.|kvartet|kvart’et, -an, -ad|квартет|kvartetti|||||||||
s.|kvartir|kvart’ir, -an, -ad|квартира|asunto|||||||||
s.|kvitancij|kvitancij, -an, -ad|квитанция|kuitti|||||||||
s.|l’uuk|l’uuk, -an, -ad|люк|luukku|||||||||
s.|l’uuks|l’uuks, -an, -ad|люкс|luksus|||||||||
s. dem.|labidoine|labid/uun’e, -uužen, -ošt|лопатка|lapio (pieni)|||||||||
s.|laborant|laborant, -an, -ad|лаборант|laborantti|||||||||
s.|laboratorij|laborator’ij, -an, -ad|лаборатория|laboratorio|||||||||
s.|ladin|latin’, -in, -id|латынь|latina|||||||||
s.|ladišk|ladišk, -an, -ad|лодыжка|nilkka|||||||||
s.|lageduz|lagedu/z, -sen, -st|равнина|lakeus, tasanko|||||||||
adv.|lähel|l’ähel|поблизости|lähellä|||||||||
v.|läheta I|l’ähe/ta, -ndab, -nd’ž ~ -nd’žii|приближать, сближать|lähentää|||||||||
s.|lähtäm|l’äht/am, -man, -mad ~ (Yl) l'äht/äm, -män, -mäd|тёлка (Pal), нетель (Yl, Pal)|hieho|||||||||
a.|laih|laih, -an, -ad|тощий, худой, худощавый, сухощавый|laiha|||||||||
a. dem.|laihaine|laiha/an’e, -ažen, -št|тощенький, худенький; щуплый (IL)|laiha|||||||||
v.|laiheta|laiheta|худеть|laihtua|||||||||
v.|laihtuda|laihtu/da, -b, -i|худеть, похудеть, тощать, отощать, истощаться, чахнуть|laihtua|||||||||
a.|laihtunu|laihtunu, -den, -t|истощённый, исхудалый, чахлый|lauhtunut|||||||||
v.|lainata|lain/ata, -dab, -az' ~ z'ii|глотать, проглатывать, проглотить, глотнуть|niellä, nielaista|miä laindan (PN)|я глотаю|minä nielen||||||
s.|lainer|lainer, -an, -ad|лайнер||||||||||
s.|lakk|lakk, -an, -ad|лак|lakka|||||||||
s.|lambahan-|lambhan-|овечий|lammas-|||||||||
s.|lambahiden-|lambhiin-|овечий|lammas-|||||||||
s.|lambahidenkanz|lambhiin/kanz|овечье стадо|lammaslauma|lambhiinkanzad (SV)|овечьи стада|lammaslaumat||||||
s.|lämbittaj|l’ämmitaj, -an, -ad|кочегар|lämmittäjä|||||||||
a.|lämbüj|(Pal) l’ämbij, -an, -ad|упругий|taipuva|||||||||
s.|lämm|l’ämm, -än, -äd|тепло|lämpö|||||||||
s.|lämöihud|l’ämüühu/t, -den, -tt|огонёк|tuli (pieni)|||||||||
s.|lamp|lamp, -an, -ad|лампа|lamppu|||||||||
s.|langedemine|lanktemi/in’e, -ižen, -št|падение|lankeaminen|||||||||
adv. yhd.|langedendahsai|lanktendaha/saa (IL)|до упаду|lankeamiseen asti|||||||||
s. dem.|laps’ud|laps’u/t, -den, -t|малыш|lapsukainen|||||||||
s. mon.|lapsed|lap/sed, -s'iin, -s'iid|дети, ребята|lapset|||||||||
s. yhd.|lapsenkaccuj|lapsen/kacuj|нянька, няня|lapsenlikka, lapsenhoitaja|||||||||
s. yhd.|lapsenpagin|lapsem/pagin|лепет|lörpöttely|||||||||
s. yhd.|lapsensuand|lapsen/suand|роды|synnyttäminen, synnytys|||||||||
s. yhd.|lapsidenvračč|laps’iin/vračč|педиатр|lastenlääkäri|||||||||
s.|lar’k|lar’k, -an, -ad|ларёк|kioski, putiikki|||||||||
prep.|läs|l’äs ~ l’äz|близ, около|lähellä|ol’en l’äs kod’id (KTK)|я недалеко от дома|olen lähellä kotia||||||
v.|lašketa|lašketa|облениться|laiskistua|||||||||
v.|laskettada|laske/tada, -tab, -t’ ~ -t’ii|распрягать, выпрягать; цедить|riisua valjaista; suodattaa|||||||||
s. yhd.|laškkond’ij|lašk/kond’ij|лодырь, лентяй, дармоед, тунеядец|laiskuri|||||||||
s.|laskuz|lasku/z (IL) ~ lasko/z (IL), -sen, -st  |заход|lasku|(Pal) päivääžen laskuz ~ laskoz|заход солнца|päivänlasku||||||
s.|laškuz|lašku/z, -sen, -st|лень, леность|laiskuus|||||||||
s. mon.|lastad|last/ad, -uun, -uud|ласты|räpylät|||||||||
s.|latiš|latiš, -an, -ad|латыш|latvialainen|||||||||
s.|laureat|laureat, -an, -ad|лауреат|laureaatti|||||||||
a.|laurovoi|lavrov/ij, -uun, -uud |лавровый|laakeri|||||||||
s. yhd.|lehmanliha|l'ehman/liha|говядина|naudanliha, nauta|||||||||
s. yhd.|lehtenlangend|l’ehten/langend (IL)|листопад|lehdenlähtö|||||||||
s.|leib-|l’eib-|хлебный|leipä-, vilja-|||||||||
s. yhd.|leibankazvattaj|l’eiban/kazvataj (IL)|хлебороб|leivänkasvattaja|||||||||
s. yhd.|leibanpaštaj|l’eibam/paštaj (IL)|пекарь, хлебопёк|leipuri, leipoja|||||||||
s. yhd.|leibkromaine|l’eip/kromaan’e|горбушка|kannikka|||||||||
s.|leikkaduz|l’eikatu/z, -sen, -st (IL)|нарез; порез|leikkaus|||||||||
s.|leikoplastir’|l’eikoplastir’|лейкопластырь|laastari|||||||||
s.|leitenant|l’eitenant, -an, -ad|лейтенант|luutnantti|||||||||
s.|lekcij|l’ekcij, -an, -ad|лекция|luento|||||||||
s.|lend|l’endo, -n, -d (IL)|полёт|lento|||||||||
a.|lendaj|l’endaj, -an, -ad|летучий, лётный|lentävä, lento-|||||||||
s.|lendaj|l’endaj, -an, -ad (IL)|лётчик|lentäjä|||||||||
s.|leneik|l’en’eik, -an, -ad|линейка|viivoitin|||||||||
s.|lent|l’ent, -an, -ad|лента|nauha|||||||||
s.|lepöšk|l’ep’ošk, -an, -ad|лепёшка|kakkara|||||||||
s.|lesk|l’esk, -an, -ad|леска|siima|||||||||
s.|leskakk|l’es’k/akk|вдова|leski (naisspuolinen)|||||||||
s.|leskmužik|l’es’k/mužik|вдовец|leski (miespuolinen)|||||||||
s.|lesnik|l’esn’ik, -an, -ad|лесник|metsänvartija|||||||||
s.|lespromhoz|l’espromhoz, -an, -ad|леспромхоз|metsäteollisuuspiiri|||||||||
s.|leug|l’eig, -an, -ad|подбородок|leuka|l'eigan al (LMS 225)|под подбородоком|leuan alla||||||
a. komp.|levedemb|l’evedemb, -an, -ad|шире, более широкий|leveämpi|||||||||
adv. komp.|levedemb|l’evedemb|шире|leveämpi|||||||||
s. yhd.|levednena|l’eved/n’ena|широконосый|leveänenäinen|||||||||
s. yhd.|levedocc|l’eved/occ|широколобный|leveäotsainen|||||||||
s. yhd.|levedroža|l’eved/roža|широколицый|leveäkasvoinen|||||||||
s. yhd.|levedšokk|l'evet/šokk|скуластый|leveäposkinen|||||||||
v.|leveta|l’eve/ta, -nob, -n’ ~ -n’ii (IL)|шириться|leventyä|||||||||
v.|levita|l’evita (IL)|разбрестись|levetä, hajaantua|||||||||
s.|levitez|l’evite/z, -sen, -st|постилка|makuualunen|||||||||
v.|levittada|l’evi/tada, -tab, -t’ ~ -t’ii|постилать, стлать, настилать, разостлать, развернуть |levittää|||||||||
s.|levituz|l’evitu/z, -sen, -st|подстилка|levittäminen|||||||||
s.|levo|l’evo, -n, -d (IL)|кровля|katto|||||||||
s.|lezvij|l’ezvij, -an, -ad|лезвие|terä|||||||||
a.|libed|l’ibed, -an, -ad|скользкий; скользко; гололёд|liukas|||||||||
s.|liberal|l’iberal, -an, -ad|либерал|leberaali|||||||||
v.|libestuda|l’ibestu/da, -b, -i|поскользнуться|liukastua|||||||||
s.|licenzij|l’icenz’ij, -an, -ad|лицензия|lisenssi|||||||||
s.|lider|l’id’er, -an, -ad|лидер|johtaja|||||||||
s.|lidnaine|l’idna/an’e, -ažen, -št|городок|kaupunki (pieni)|huba l’idnaan’e|небольшой городок|pieni kaupunki||||||
s.|lieččij|l’iečij, -an, -ad|целитель|parantaja|||||||||
s.|liečind|l’iečind, -an, -ad|лечение|parannus, hoito|||||||||
s.|lifčik|l’ifčik, -an, -ad|бюстгалтер|rintaliivi|||||||||
a.|lihahine|l’ihahi/in’e, -ižen, -št|мясной|liha-|||||||||
s.|liig I|l’iig, -an, -ad|излишек|liika|||||||||
s.|liig II|l’iig, -an, -ad|лига|liiga|||||||||
adv.|liigaks|l’iigaks|не в меру|liiaksi|||||||||
adv.|liigan|l’iigan|слишком, чересчур|liian|l’iigan äi|слишком много|liian paljon||||||
v.|liikaškoittada|l’iikaškuu/tta, -tab, -t’ ~ -t’ii|шевельнуть|liikauttaa|||||||||
a.|liikkumatoi|(Pal) l’iikumat/uu, -oman, -omad|неподвижный|liikkumaton|||||||||
v.|liikuttada|l’iiku/tada, -tab, -t’ ~ -t’ii|двигать, сдвигать, шевелить; качать, укачать|liikuttaa; keinuttaa, liekuttaa|||||||||
s.|liin|l’iin, -an, -ad|конопля|hamppu|||||||||
s.|limon|l’imon, -an, -ad|лимон|sitruuna|||||||||
s.|lingvistik|l’ingvistik, -an, -ad|лингвистика|kielitiede|||||||||
s.|linij|l’in'ij, -an, -ad|линия, черта|linja, viiva|||||||||
s.|linz|l’inz, -an, -ad|линза|linssi|||||||||
s.|listofk|l’istofk, -an, -ad|листовка|lentolehti|||||||||
s.|literator|l’it’erator, -an, -ad|литератор|litteraatti|||||||||
s.|litr|l’itr, -an, -ad|литр|litra|||||||||
s.|liža|l’iža, -n, -d|добавка|lisä, lisäys|||||||||
adv.|ližaks|l’ižaks|вдобавок|lisäksi|||||||||
s.|loga|loga, -n, -d|мокрота|lima, yskös|logad s’ül'gob (KTK)|мокроту выплёвывает|sylkee limaa||||||
v.|logata|loga/ta, -dab, -z’ ~ -z’ii|харкать|sylkeä limaa|||||||||
s.|logik|logik, -an, -ad|логика|logiikka|||||||||
s.|lohikala|lohi/kala (IL)|лосось|lohi|||||||||
s.|lohkan|lohkan|лоханка|kaukalo|||||||||
s. mon.|löhköid|l’öhkuu/d, -n, -d|лёгкие|keuhkot|||||||||
v. refl.|lökästadakse|l’ökäs/tadakse, -taze, -t’iihe(ze) (IL)|захлебнуться, подавиться|läkähtyä|||||||||
v.|lökästuda|l’ökästu/da, -b, -i (IL)|подавиться, захлебнуться|läkähtyä|||||||||
s.|lokator|lokator, -an, -ad|локатор|tutka|||||||||
s.|lokomotiv|lokomot’iv, -an, -ad|локомотив|lokomotiivi, veturi|||||||||
s. mon.|lomud|lomu/d, -in, -id|рухлядь, хлам|romu|||||||||
s.|lötöi|l’ötuu ~ (Pal) l’etuu ~ l'ötüö, -n, -d|лягушка|sammakko|||||||||
s.|löüd|l’öud/o, -n, -d (IL)|находка|löytö|||||||||
s.|lozung|lozung, -an, -ad|лозунг|iskulause|||||||||
adv.|luad|luad, -un, -ud|лад, манер, образ|laatu, tapa|kaikehe lauduhe (IL)|всячески|kaikin tavoin||||||
s.|lude|lude/g, -gen, -kt|клоп|lutikka|||||||||
a.|lugematoi|lugemat/uu, -oman, -omad|бесчисленный, несметный, неисчислимый|lukematon, lukuisa|||||||||
v.|lüheta I|l’ühe/ta, -ndab, -nd’ž ~ -nd’žii|укоротить|lyhentää|||||||||
a.|lühettu|l’ühendettud (IL)|укороченный|lyhennetty|||||||||
a. dem.|lühüčaine|(Pal) l’ühiča/an’e, -ažen, -št|коротенький|lyhykäinen|||||||||
